119,"['“', 'staff', 'friendly', 'polite', 'would', 'recommend', 'others', '”']",Posted 11 months ago
120,"['“', 've', 'use', 'cex', 'since', 'first', 'store', 'open', 'birmingham', 'ninety', 'use', 'give', 'fair', 'price', 'tradeins', 'want', 'help', 'scalper', 'charge', '£', 'give', 'terrible', 'price', 'week', 'old', 'game', 'shame', 'll', 'stop', 'use', 'twenty', 'five', 'year', 'also', 'staff', 'unprofessional', 'store', 'hate', 'morethan', 'one', 'item', 'trade', 'involves', 'work', 'terrible', 'around', '”']",Posted 11 months ago
121,"['“', 'think', 'want', 'customer', 'shop', 'honest', 'want', 'sell', 'phone', 'helpful', 'bother', 'offer', 'decent', 'price', 'thanks', 'help', '”']",Posted 11 months ago
122,"['“', 'purchase', 'cd', 'game', 'son', 'inspect', 'disc', 'enquire', 'mark', 'cd', 'whilst', 'sale', 'assistant', 'request', 'disc', 'clean', 'past', 'bad', 'experience', 'product', 'purchase', 'cex', 'want', 'makesure', 'best', 'especially', 'xmas', 'next', 'week', 'manager', 'incredibly', 'rude', 'response', 'refuse', 'clean', 'disc', 'put', 'mind', 'ease', 'refuse', 'engage', 'dialogue', 'eventhough', 'brother', 'occasion', 'raise', 'voice', 'alter', 'tone', 'continued', 'belittle', 'infront', 'customer', 'walk', 'away', 'say', 'help', 'talk', 'u', 'lunch', 'say', 'would', 'wait', 'say', 'go', 'll', 'wait', 'full', 'hour', 'infact', 'lunch', 'go', 'something', 'else', 'behind', 'service', 'counter', 'level', 'unprovoked', 'disrespect', 'unacceptable', 'mention', 'would', 'formalise', 'complaint', 'show', 'little', 'care', 'clearly', 'ever', 'area', 'manager', 'authority', 'company', 'support', 'disrespect', 'customer', 'left', 'frustrate', 'furious', 'sivalised', 'people', 'able', 'express', 'anger', 'company', 'clear', 'formal', 'complaint', 'channel', 'regard', 'king', 'abuse', 'go', 'resolver', 'take', 'far', 'include', 'negative', 'google', 'review', 'contact', 'local', 'press', 'witness', '”']",Posted 11 months ago
123,"['“', 'price', 'ok', 'condition', 'good', 'vary', 'staff', 'particular', 'trading', 'however', 'condition', 'good', 'usually', 'poor', 'unsure', 'example', '£', 'paid', 'skywalker', 'saga', 'majority', 'disc', 'badly', 'scratch', 'pay', 'lessthan', 'good', 'trade', 'joke', 'anyhow', 'boscombe', 'branch', 'dorset', 'one', 'avoid', 'staff', 'incredibly', 'rude', '”']",Posted 11 months ago
124,"['“', '£', 'rrp', 'price', 'shame', '”']",Posted 11 months ago
125,"['“', '“', 'drop', '”', 'sell', 'line', 'work', 'perfectly', 'confirm', 'price', 'email', 'within', 'anhour', 'drop', 'money', 'bank', 'account', 'next', 'work', 'day', 'top', 'paid', 'lot', 'morethan', 'online', 'company', 'buy', 'iphones', 'would', 'definitely', 'recommend', 'cex', '”']",Posted 11 months ago
126,"['“', 'uninformed', 'badly', 'train', 'staff', 'try', 'drop', 'price', 'state', 'unprofessional', '”']",Posted 1 year ago
127,"['“', 'absolutely', 'outrage', 'policy', 'want', 'refund', 'faulty', 'item', 'take', 'detail', 'refund', 'wo', 'delete', 'data', 'sorry', 'cant', 'give', 'permission', 'store', 'data', 'contact', 'lawyer', '”']",Posted 1 year ago
128,"['“', 'absolutely', 'outrage', 'policy', 'want', 'refund', 'faulty', 'item', 'take', 'detail', 'refund', 'wo', 'delete', 'data', 'sorry', 'cant', 'give', 'permission', 'store', 'data', 'contact', 'lawyer', '”']",Posted 1 year ago
129,"['“', 'dont', 'sell', 'item', 'rip', 'want', 'buy', 'almost', 'like', 'new', 'pro', '£', 'manage', 'sell', 'facebook', 'marketplace', '£', 'sell', 'cex', 'would', 'sell', '£', 'flip', 'profit', 'poor', 'customerservice', 'complete', 'scam', 'hope', 'go', 'business', 'sooner', 'later', 'also', 'trashy', 'name', 'fitting', 'company', 'director', 'scalp', 'customer', 'experience', 'instore', '”']",Posted 1 year ago
130,"['“', 'cex', 'join', 'low', 'life', 'scalper', 'ebay', 'ruin', 'lot', 'kid', 'xmas', 'year', 'normally', 'take', 'kid', 'month', 'spend', 'hundred', 'game', 'lose', 'customer', 'extortion', '”']",Posted 1 year ago
131,"['“', 'buy', 'anything', 'cex', 'online', 'terrible', 'service', 'customer', 'care', 'try', 'purchase', 'pro', 'localstore', 'decide', 'sent', 'one', 'side', 'country', 'still', 'receive', 'week', 'later', 'say', 'could', 'take', 'day', 'hope', 'get', 'one', 'peace', '”']",Posted 1 year ago
132,"['“', 'bought', 'phone', 'online', 'return', 'first', 'phone', 'lock', 'ee', 'clearly', 'marked', 'unlocked', 'staff', 'localstore', 'helpful', 'manager', 'first', 'reaction', 'steal', 'phone', 'lock', 'take', 'week', 'money', 'back', 'stupidly', 'decide', 'may', 'one', 'order', 'second', 'phone', 'online', 'store', 'limited', 'stock', 'turn', 'bgraded', 'phone', 'look', 'like', 'kick', 'street', 'morethan', 'scratch', 'main', 'screen', 'return', 'wont', 'cross', 'store', 'threshold', '”']",Posted 1 year ago
133,"['“', 'bought', 'item', 'online', 'nearly', 'two', 'week', 'ago', 'cex', 'sent', 'wrong', 'one', 'also', 'item', 'sent', 'broken', 'wire', 'hang', 'everywhere', 'nearly', 'two', 'week', 'since', 'return', 'fight', 'money', 'back', 'decent', 'reply', 'cex', 'also', 'bother', 'contact', 'company', 'director', 'complain', 'reply', 'stay', 'away', 'cex', '”']",Posted 1 year ago
134,"['“', 'dont', 'inflate', 'price', 'customer', 'person', 'usa', '”']",Posted 1 year ago
135,"['“', 'disgust', 'company', 'charge', 'hugely', 'inflate', 'price', 'console', 'people', 'struggle', 'console', 'kid', 'christmas', 'lot', 'people', 'also', 'financial', 'difficulty', 'take', 'advantage', 'charge', 'hundred', 'pound', 'rrp', 'absolutely', 'outrageous', 'boycott', 'company', 'let', 'feel', 'pain', 'lose', 'revenue', '”']",Posted 1 year ago
136,"['“', 'price', 'gouger', 'playstation', 'console', 'sell', '£', 'rrp', '”']",Posted 1 year ago
137,"['“', 'extremely', 'unhelpful', 'people', 'product', 'damage', 'twice', 'warranty', 'period', 'second', 'time', 'round', 'say', 'wouldn ’', 'repair', 'sell', 'damage', 'stuff', 'repair', 'time', 'minimum', 'month', 'give', 'assurance', 'day', '”']",Posted 1 year ago
138,"['“', 'wear', 'cex', 'telephone', 'sale', 'steal', 'experence', 'bought', 'iphone', 'plus', 'paid', '£', 'cash', 'monthe', 'phone', 'givin', 'service', 'contact', 'ee', 'form', 'imi', 'number', 'found', 'telephone', 'black', 'list', 'ie', 'steal', 'go', 'tell', 'say', 'sorry', 'refund', '£', 'lose', '£', 'name', 'arobbery', '”']",Posted 1 year ago
139,"['“', 'post', 'ipad', 'passcode', 'sent', 'one', 'try', 'completely', 'disabled', 'ipad', 'reply', '”']",Posted 1 year ago
140,"['“', 'start', 'finish', 'found', 'appal', 'phone', 'trade', 'old', 'company', 'phone', 'good', 'work', 'order', 'little', 'damage', 'odd', 'scratch', 'mark', 'drop', 'store', 'met', 'ignorant', 'man', 'ive', 'ever', 'met', 'make', 'massive', 'deal', 'leave', 'volume', 'phone', 'want', 'money', 'resell', 'told', 'could', 'take', 'week', 'problem', 'give', 'everything', 'go', 'moment', 'less', 'week', 'later', 'receive', 'call', 'back', 'back', 'private', 'number', 'obvious', 'reason', 'answer', 'way', 'many', 'scam', 'go', 'threatning', 'voicemail', 'left', 'state', 'answer', 'phone', 'immediately', 'process', 'order', 'ill', 'loose', 'phone', 'listen', 'time', 'eventually', 'deceiver', 'number', 'call', 'phone', 'tell', 'phone', 'rubbish', 'recycle', 'center', 'question', 'possible', 'many', 'use', 'month', 'goodcondition', 'proceeds', 'tell', 'battery', 'damage', 'broken', 'screen', 'untrue', 'get', 'rid', 'phone', 'would', 'turn', 'crack', 'screen', 'package', 'go', 'cex', 'told', 'willing', 'give', 'euro', 'iphone', 'absolute', 'joke', 'absolute', 'cowboy', 'lodge', 'formal', 'complaint', 'cex', 'customerservice', 'appal', 'run', 'mile', '”']",Posted 1 year ago
141,"['“', 'customerservice', 'whatsoever', 'braintree', 'store', 'trade', 'drop', 'go', 'also', 'controller', 'could', 'click', 'option', 'controller', 'man', 'wouldn ’', 'let', 'speak', 'phone', 'take', 'item', 'wouldn ’', 'let', '’ t', 'even', 'ring', 'certain', 'store', 'want', 'communicate', 'apart', 'cex', 'place', 'trade', 'know', 'customerservice', 'funeral', 'director', 'would', 'give', 'zero', 'could', '”']",Posted 1 year ago
142,"['“', 'cex', 'company', 'scam', 'artist', 'charge', 'console', 'give', 'hardly', 'anything', 'trade', 'also', 'charge', '£', 'per', 'item', 'sell', 'company', 'also', 'sell', 'new', 'roughly', '£', 'morethan', 'price', 'new', 'elsewhere', '£', 'horrible', 'experience', 'include', 'try', 'trade', 'something', 'brought', 'back', 'turn', 'around', 'say', 'cant', 'take', '”']",Posted 1 year ago
143,"['“', 'wish', 'd', 'read', 'review', 'poor', 'experience', 'cex', 'strange', 'many', 'review', 'negative', 'cex', 'site', 'positive', 'high', 'rating', 'go', 'onto', 'cex', 'website', 'put', 'detail', 'phone', 'wish', 'sell', 'receive', 'fair', 'price', 'take', 'phone', 'near', 'shop', 'phone', 'goodcondition', 'original', 'box', 'charger', 'week', 'later', 'receive', 'email', 'say', 'could', 'accept', 'phone', 'due', 'physical', 'damage', 'query', 'point', 'phone', 'goodcondition', 'change', 'pas', 'test', 'collect', 'phone', 'store', 'staff', 'could', 'still', 'explain', 'mean', 'best', 'use', 'cex', '”']",Posted 1 year ago
144,"['“', 'purchase', 'xbox', 'one', 'x', 'console', 'cex', 'however', 'upon', 'delivery', 'disc', 'drive', 'would', 'play', 'standard', 'dvd', 'return', 'via', 'online', 'return', 'address', 'advise', 'ramson', 'however', 'upon', 'inspection', 'chosen', 'completely', 'ignore', 'fault', 'send', 'console', 'back', 'say', 'could', 'verify', 'fault', 'put', 'dvd', 'disc', 'drive', 'fault', 'would', 'incredibly', 'apparent', 'clear', 'do', 'breech', 'consumer', 'right', 'return', 'electronic', 'good', 'breech', 'return', 'policy', '”']",Posted 1 year ago
145,"['“', 'profiteer', 'old', 'whose', 'xbox', 'developed', 'fault', 'whilst', 'warranty', 'disgust', 'behaviour', 'company', 'could', 'show', 'feel', 'absolutely', 'ashamed', 'immoral', 'activity', 'one', 'day', 'karma', 'serve', 'justice', 'cex', 'deceitful', 'policy', '”']",Posted 1 year ago
146,"['“', 'partner', 'get', 'xbox', 'one', 'disk', 'tray', 'didn ’', 'work', 'sell', 'fake', 'xbox', 'controller', 'try', 'take', 'back', 'call', 'lier', 'wouldn ’', 'admit', 'sell', 'like', 'complete', 'con', 'artist', '”']",Posted 1 year ago
147,"['“', 'well', 'buy', 'random', 'nigerian', 'guy', 'ebay', '”']",Posted 1 year ago
148,"['“', 'use', 'trade', 'service', 'even', 'item', 'pretty', 'much', 'new', 'untouched', 'give', 'bgrade', 'think', 'approach', 'dishonest', 'use', 'service', 'nolonger', 'want', 'business', 'cex', '”']",Posted 1 year ago
149,"['“', 'go', 'welwyn', 'garden', 'city', 'store', 'appalled', 'attitude', 'store', 'manager', 'customerservice', 'look', 'game', 'window', 'however', 'one', 'college', 'could', 'hear', 'due', 'muffle', 'mask', 'temporarily', 'pull', 'second', 'explain', 'one', 'want', 'shout', 'manager', 'distance', 'need', 'wear', 'mask', 'contaiminated', 'window', 'really', 'unprofessional', 'rude', 'behaviour', 'altogether', 'overly', 'inflate', 'price', 'charge', 'new', 'eventhough', 'secondhand', 'tell', 'one', 'thing', 'place', 'joke', 'like', 'manager', 'good', 'luck', 'second', 'lockdown', 'service', 'like', '”']",Posted 1 year ago
150,"['“', 'seller', 'young', 'people', 'know', 'anything', 'product', 'store', 'explain', 'advise', 'anything', 'question', 'product', 'want', 'buy', 'game', 'console', 'controller', 'expensive', 'electronic', 'device', 'buy', 'show', 'anything', 'sell', 'without', 'check', 'sale', 'say', 'everything', 'solve', 'store', 'guarantee', 'return', 'make', 'within', 'day', 'violates', 'law', 'seem', 'return', 'good', 'except', 'video', 'game', 'disc', 'take', 'time', 'check', 'way', 'try', 'refuse', 'replacement', 'refund', 'lowquality', 'product', 'sell', 'thing', 'store', 'price', 'low', 'rate', 'amount', 'offer', 'store', 'low', 'rate', 'website', 'scammer', 'crook', '”']",Posted 1 year ago
151,"['“', 'daughter', 'bought', 'grade', 'phone', '£', 'stoppd', 'work', 'week', 'steal', 'phone', 'sell', 'take', 'back', 'end', 'pay', 'another', 'another', 'phone', 'offer', 'compensation', 'anything', 'customer', 'service', 'waste', 'time', 'get', 'idiot', 'call', 'nikhil', 'doesnt', 'even', 'read', 'email', 'properly', 'reply', 'say', 'sorry', 'cant', 'anything', 'keep', 'clear', '”']",Posted 1 year ago
152,"['“', 'go', 'cex', 'xbox', 'one', 'repair', 'sent', 'unit', 'advise', 'work', 'collect', 'work', '£', 'paid', 'return', 'store', 'confirm', 'work', 'sent', 'repair', 'team', 'repair', 'return', 'get', 'store', 'test', 'left', 'work', 'complaint', 'process', 'however', 'incompetence', 'level', 'stagger', 'make', 'bad', 'fact', 'ask', 'customer', 'service', 'double', 'check', 'repair', 'second', 'time', 'return', 'assure', 'do', 'clearly', 'customerservice', 'team', 'adamant', 'unit', 'work', 'store', 'company', 'way', 'checked', 'evidence', 'work', 'ask', 'matter', 'refer', 'customer', 'complaint', 'do', 'reinitiated', 'complaint', 'store', 'repair', 'centre', 'try', 'work', 'unit', 'broken', 'nonengineer', 'plug', 'light', 'show', 'money', 'broken', 'cex', 'respond', 'say', 'sort', 'liase', 'shop', 'repair', 'team', 'update', 'cex', 'fan', 'repair', 'team', 'claim', 'fix', 'return', 'third', 'time', 'guess', 'work', 'shamble', 'point', 'third', 'party', 'repair', 'company', 'remedy', 'tech', 'centre', 'ltd', 'final', 'update', 'purchase', 'new', 'power', 'lead', 'xbox', 'work', 'tech', 'team', 'return', 'work', 'third', 'time', 'advise', 'repair', 'possible', 'complain', 'list', 'repair', 'claim', 'justify', 'take', 'money', 'compliant', 'reject', 'hope', 'manage', 'director', 'cex', 'recognises', 'customer', 'service', 'failing', 'company', 'truly', 'appal', 'think', 'start', 'copy', 'paste', 'review', 'new', 'place', 'every', 'day', 'simple', 'term', 'take', 'three', 'time', 'return', 'three', 'time', 'broken', 'charge', 'privilege', '”']",Posted 1 year ago
153,"['“', 'visit', 'local', 'cex', 'bridlington', 'store', 'today', 'serve', 'cherijo', 'polite', 'friendly', 'purchase', 'game', 'fifa', 'excellent', 'customer', 'service', 'quibble', 'delivery', 'return', 'refund', 'overall', 'game', 'play', 'fifa', 'amaze', 'graphic', 'compare', 'fifa', '”']",Posted 1 year ago
154,"['“', 'brought', 'computer', 'part', 'promise', 'warranty', 'faulty', 'return', 'receipt', 'refuse', 'exchange', 'repair', 'refund', 'shop', 'packed', 'pandemic', 'government', 'rule', 'staff', 'wear', 'mask', 'still', 'resolve', 'loss', 'pound', 'broken', 'pc', 'disgrace', '”']",Posted 1 year ago
155,"['“', 'recently', 'bought', 'wii', 'cex', 'include', 'control', 'hand', 'pet', 'balance', 'board', 'never', 'use', 'right', 'away', 'two', 'week', 'decide', 'set', 'one', 'control', 'module', 'would', 'work', 'wjdm', 'take', 'back', 'shop', 'plat', 'damage', 'cause', 'leak', 'battery', 'would', 'replace', 'state', 'today', 'tho', 'first', 'time', 'try', 'use', 'battery', 'since', 'bought', 'shop', 'refuse', 'listen', 'say', 'contact', 'headoffice', 'photo', 'evidence', 'leakage', 'reply', 'shop', 'would', 'sell', 'condition', 'buy', 'company', 'recommendation', 'recommend', 'one', 'know', 'appal', 'service', '”']",Posted 1 year ago
156,"['“', 'could', 'give', 'zero', 'would', 'sell', 'son', 'iphone', 'basis', 'work', 'scratch', 'offer', 'decent', 'amount', 'money', 'however', 'phone', 'drop', 'store', 'change', 'classification', 'deem', 'camera', 'scratch', 'therefore', 'work', 'left', 'voicemail', 'offering', '£', 'iphone', 'upon', 'speak', 'customerservice', 'team', 'revise', 'offer', '£', 'make', 'error', 'memory', 'size', 'phone', 'absolute', 'cowboy', 'really', 'sharp', 'dishonest', 'practice', '”']",Posted 1 year ago
157,"['“', 'bought', 'samsung', 'mobile', 'device', 'tonbridge', 'branch', 'problem', 'day', 'take', 'back', 'although', 'could', 'replicate', 'issue', 'test', 'exchange', 'replacement', 'warranty', 'good', 'service', 'friendly', 'helpful', 'staff', '”']",Posted 1 year ago
158,"['“', 'look', 'excuse', 'take', 'equipment', 'really', 'pathetic', 'reason', 'equipment', 'standard', 'purchase', '”']",Posted 1 year ago
159,"['“', 'bought', 'call', 'duty', 'black', 'ops', 'online', 'game', 'broken', 'game', 'freeze', 'first', 'mission', 'campaign', 'even', 'start', 'load', 'multiplayer', 'zombie', 'also', 'sometimes', 'freeze', 'game', 'also', 'bunch', 'miss', 'texture', 'safe', 'say', 'never', 'order', 'game', 'online', '”']",Posted 1 year ago
160,"['“', 'bought', 'galaxy', 'edge', 'month', 'first', 'day', 'phone', 'go', 'dead', 'thought', 'touch', 'side', 'button', 'soon', 'discover', 'phone', 'i', 'work', 'night', 'phone', 'kept', 'turn', 'work', 'night', 'drop', 'phone', 'crack', 'back', 'soon', 'discover', 'fake', 'go', 'cex', 'explain', 'happen', 'phone', 'month', 'told', 'nothing', 'could', 'take', 'phone', 'elsewhere', 'told', 'battery', 'swell', 'book', 'fix', 'surprise', 'fake', 'battery', 'also', 'fake', 'back', 'back', 'stuck', 'glue', 'phone', 'absolute', 'joke', 'like', 'cex', 'scum', 'scum', 'sense', 'stay', 'clear', '”']",Posted 1 year ago
161,"['“', 'cex', 'try', 'lowball', 'offer', 'assess', 'console', 'checked', 'need', 'boxed', 'condition', 'trade', 'cex', 'claim', 'meet', 'criterion', 'give', '£', 'instead', '£', 'suppose', 'trade', 'credit', 'make', 'sort', 'thing', 'told', 'direct', 'customer', 'service', 'reason', 'console', 'boxed', 'condition', 'even', 'google', 'new', 'thing', 've', 'found', 'grapevine', 'present', 'new', 'console', 'console', 'console', '”']",Posted 1 year ago
162,"['“', 'cex', 'try', 'lowball', 'offer', 'assess', 'console', 'checked', 'need', 'boxed', 'condition', 'trade', 'cex', 'claim', 'meet', 'criterion', 'give', '£', 'instead', '£', 'suppose', 'trade', 'credit', 'make', 'sort', 'thing', 'told', 'direct', 'customer', 'service', 'reason', 'console', 'boxed', 'condition', 'even', 'google', 'new', 'thing', 've', 'found', 'grapevine', 'present', 'new', 'console', 'console', 'console', '”']",Posted 1 year ago
163,"['“', 'cex', 'staff', 'extremely', 'rude', 'need', 'go', 'course', 'customerservice', 'oh', 'staff', 'need', 'deodorant', 'shop', 'always', 'stink', 'body', 'odour', '”']",Posted 1 year ago
164,"['“', 'dad', 'couple', 'year', 'back', 'thought', 'sell', 'stuff', 'use', 'cex', 'cashies', 'close', 'sell', 'couple', 'game', 'last', 'year', 'like', 'rocket', 'league', 'lego', 'world', 'others', 'along', 'camera', 'scratch', 'iphone', 'cooler', 'master', 'key', 'lite', 'l', 'keyboard', 'without', 'mouse', 'goddamn', 'quid', 'ask', 'camera', 'password', 'told', 'em', 'f', 'k', 'think', 'back', 'right', 'decision', 'could', 'even', 'keyboard', 'money', 'star', 'feel', 'ounce', 'regret', 'say', '”']",Posted 1 year ago
165,"['“', 'lose', 'money', 'three', 'hyper', 'yield', 'investment', 'platform', 'whose', 'company', 'register', 'london', 'uk', 'claimed', 'register', 'company', 'u', 'well', 'three', 'company', 'monifinex', 'monifinex', 'global', 'hybridreserve', 'inclusivefx', 'inclusive', 'service', 'moni', 'finex', '’ s', 'webpage', 'inactive', 'since', 'begin', 'august', 'unable', 'withdraw', 'since', 'july', 'mf', 'migrate', 'july', 'monifinex', 'mining', 'unable', 'withdraw', 'site', 'post', 'perform', 'internal', 'audit', 'month', 'august', 'subsequently', 'announce', 'system', 'upgraded', 'since', 'early', 'august', 'official', 'chatroom', 'telegram', 'whatsapp', 'facebook', 'disabled', 'vanished', 'altogether', 'contact', 'ceo', 'via', 'whatsapp', 'read', 'note', 'respond', 'hybridreserve', 'would', 'keep', 'promising', 'mouth', 'water', 'roi', 'lure', 'show', 'simulated', 'trade', 'almost', 'impossible', 'make', 'withdrawal', 'one', 'excuse', '’ s', 'become', 'crystal', 'clear', 'scammed', 'hard', 'earn', 'money', 'total', 'lose', 'three', 'company', 'august', 'need', 'major', 'portion', 'balance', 'pay', 'downliners', 'threaten', 'file', 'charge', 'mislead', 'well', 'fraud', 'combine', 'balance', 'approximately', 'top', 'wealth', 'recovery', 'company', 'u', 'brilliantly', 'help', 'recoup', 'lose', 'capital', 'fraud', 'company', 'within', 'week', 'period', '’ t', 'thank', 'guy', 'g', 'mail', 'c', 'enough', 'type', 'tear', 'roll', 'cheek', 'please', 'stay', 'away', 'hyper', 'yield', 'investment', 'platform', 'avoid', 'agony', 'pain', 'go', '”']",Posted 1 year ago
166,"['“', 'bad', 'name', 'suggests', 'cex', 'trust', 'terrible', 'rude', 'customerservice', 'bought', 'phone', 'spent', 'battery', 'try', 'return', 'faulty', 'item', 'difficulty', 'store', 'staff', 'cex', '’ s', 'complaint', 'dept', 'replace', 'battery', 'independently', 'transpire', 'phone', 'also', 'sell', 'internal', 'water', 'damage', 'bad', 'company', '”']",Posted 1 year ago
167,"['“', 'purchase', 'samsung', 'pheonix', 'market', 'city', 'store', 'display', 'work', 'fine', 'give', 'store', 'repair', 'wait', 'since', 'almost', 'month', 'yet', 'reply', 'store', 'service', 'centre', 'say', 'dont', 'part', 'hence', 'take', 'longer', 'customer', 'suffer', 'incapability', 'source', 'part', 'since', 'last', 'day', 'stop', 'pick', 'call', 'answer', 'msg', 'whats', 'app', 'email', 'poor', 'sale', 'support', 'dissatisfied', 'approach', 'behavior', 'staff', 'store', 'hope', 'phone', 'soon', 'ppl', 'dont', 'even', 'care', 'would', 'never', 'ever', 'shop', 'cex', 'lifetime', 'bad', 'ever', 'experience', '”']",Posted 1 year ago
168,"['“', 'big', 'thanks', 'israel', 'east', 'ham', 'branch', 'excellent', 'service', '”']",Posted 1 year ago
169,"['“', 'want', 'say', 'thanks', 'israel', 'east', 'ham', 'branch', 'excellent', 'service', '”']",Posted 1 year ago
170,"['“', 'terrible', 'item', 'sell', 'grade', 'perfect', 'gift', 'arrive', 'get', 'box', 'one', 'button', 'fell', 'straight', 'away', 'cex', 'reaction', 'poor', 'ask', 'return', 'say', 'need', 'investigate', 'store', 'return', 'raise', 'paypal', 'dispute', 'reply', 'ask', 'send', 'item', 'back', '£', 'value', 'cex', 'want', 'pay', 'return', 'insured', 'postage', 'claim', 'postage', 'back', 'cheque', 'convince', 'customerservice', 'trust', 'send', 'timely', 'cheque', 'plus', 'us', 'cheque', 'd', 'drive', 'town', 'park', 'mask', 'visit', 'bank', 'pay', 'ridiculous', 'would', 'buy', 'anything', 'order', '”']",Posted 1 year ago
171,"['“', 'bought', 'phone', 'online', 'faulty', 'receive', 'take', 'localstore', 'immediately', 'replace', 'without', 'quibble', 'work', 'one', 'refund', 'd', 'paid', 'carriage', 'serve', 'friendly', 'helpful', 'assistant', 'name', 'd', 'certainly', 'deal', 'cex', '”']",Posted 1 year ago
172,"['“', 'bought', 'phone', 'online', 'cex', 'faulty', 'receive', 'take', 'intoto', 'localstore', 'replace', 'argument', 'apologise', 'myour', 'inconvenience', 'excellent', 'service', '”']",Posted 1 year ago
173,"['“', 'would', 'easy', 'say', 'isnt', 'wrong', '”']",Posted 1 year ago
174,"['“', 'sell', 'faulty', 'product', 'blame', 'damage', 'september', 'purchase', 'huawei', 'norwich', 'store', 'set', 'long', 'notice', 'battery', 'issue', 'sound', 'issue', 'soon', 'phone', 'call', 'struggle', 'hear', 'look', 'bottom', 'phone', 'notice', 'red', 'water', 'indicator', 'meaning', 'phone', 'sell', 'water', 'damage', 'phone', 'pocket', 'since', 'get', 'planning', 'return', 'well', 'phone', 'anyway', 'store', 'poor', 'selection', 'localstore', 'agree', 'allow', 'order', 'different', 'phone', 'online', 'refund', 'huawei', 'would', 'without', 'phone', 've', 'work', 'company', 'year', 'total', 'experienced', 'firsthand', 'staff', 'make', 'honest', 'mistake', 'happen', 'staff', 'tick', 'box', 'receipt', 'could', 'fully', 'test', 'enough', 'signal', 'make', 'call', 'water', 'indicator', 'visible', 'etc', 'staff', 'member', 'blame', 'customer', 'damage', 'phone', 'know', 'full', 'well', 'mistake', 'sometimes', 'occur', 'yet', 'cex', 'deny', 'possibility', 'staff', 'member', 'make', 'mistake', 'instance', 'essentially', 'blame', 'funnily', 'enough', 'pocket', 'trackies', 'dry', 'see', 'shock', 'amount', 'first', 'hand', 'account', 'others', 'sell', 'faulty', 'product', 'blame', 'cex', 'little', 'tick', 'box', 'say', 'product', 'test', 'completely', 'customer', 'protection', 'evidence', 'thanks', 'cex', 'stuck', 'broken', 'phone', 'return', 'phone', 'order', 'cex', 'online', 'eventhough', 'double', 'value', 'one', 'also', 'one', 've', 'want', 'really', 'long', 'time', 'afford', 'spending', 'thousand', 'year', 'lose', 'every', 'bit', 'trust', 'company', 'reel', 'year', 'warranty', 'play', 'customer', 'like', 'ever', 'shopping', 'trust', 'facebook', 'marketplace', 'seller', '”']",Posted 1 year ago
175,"['“', 'sent', 'item', 'cex', 'sell', 'receive', 'credit', 'decide', 'use', 'credit', 'three', 'item', 'immediately', 'dispatch', 'receive', 'notification', 'one', 'item', 'available', 'receive', 'refund', 'receive', 'empty', 'envelope', 'cex', 'item', 'even', 'delivery', 'note', 'item', 'contact', 'customer', 'support', 'send', 'photo', 'receive', 'receive', 'reply', 'investigate', 'three', 'week', 'get', 'post', 'review', 'another', 'review', 'website', 'post', 'review', 'issue', 'immediately', 'resolve', 'claim', 'store', 'fulfil', 'order', 'sent', 'item', 'receive', 'seal', 'envelope', 'eligible', 'refund', 'loose', '£', 'order', 'another', '£', 'company', 'nolonger', 'trust', 'fulfil', 'order', '”']",Posted 1 year ago
176,"['“', '’', 'ever', 'think', 'repair', 'item', 'don ’', 'go', 'cex', '’', 'end', 'wait', 'week', 'item', 'sent', 'back', 'unrepaired', 'scum', '”']",Posted 1 year ago
177,"['“', 'take', 'phone', 'cash', 'near', 'perfect', 'would', 'take', 'rock', 'exact', 'word', 'also', 'price', 'offer', '£', 'even', 'c', 'grade', 'website', 'price', '£', 'cash', 'item', 'atleast', 'b', 'grade', '£', 'major', 'discrepancy', 'offer', 'go', 'store', 'website', 'need', 'fix', 'take', 'game', 'say', 'really', 'goodcondition', 'unfortunately', 'seem', 'cex', 'want', 'item', 'low', 'ball', 'offer', '”']",Posted 1 year ago
178,"['“', 'sell', 'faulty', 'product', 'report', 'issue', 'end', 'warranty', 'could', 'go', 'instore', 'due', 'lockdown', 'state', 'extend', 'week', 'that', 'long', 'lockdown', 'able', 'use', 'different', 'hidden', 'form', 'desktop', 'website', 'could', 'find', 'website', 'suck', 'even', 'store', 'okay', 'product', 'warranty', 'lie', 'tell', 'ux', 'design', 'put', 'website', '”']",Posted 1 year ago
179,"['“', 'decide', 'upgrade', 'cell', 'phone', 'look', 'cex', 'review', 'decide', 'visit', 'solihull', 'branch', 'web', 'site', 'advertise', 'iphone', 'trade', 'one', 'phone', 'around', '£', 'mark', 'brandnew', 'screen', 'fit', 'iphone', 'unlocked', 'day', 'branch', 'offer', '£', 'phone', 'one', 'phone', 'whole', 'advertisement', 'trade', 'seem', 'like', 'one', 'big', 'long', 'con', 'job', 'would', 'expect', 'realistic', 'trade', 'offer', 'something', 'would', 'cover', 'petrol', 'branch', 'back', 'regard', 'dave', '”']",Posted 1 year ago
180,"['“', 'order', 'faulty', 'still', 'wait', 'refund', 'order', 'another', 'one', 'wont', 'send', 'replacement', 'take', 'age', 'sent', 'via', 'special', 'delivery', '”']",Posted 1 year ago
